Date,nasdaq100_price,crude_price,GDP,rate_y
2020-01-02,8872.2197265625,61.18000030517578,21686.805637362635,1.55
2020-01-03,8793.900390625,63.04999923706055,21667.098274725275,1.55
2020-01-06,8848.51953125,63.27000045776367,21607.976186813186,1.55
2020-01-07,8846.4501953125,62.70000076293945,21588.268824175822,1.55
2020-01-08,8912.3701171875,59.61000061035156,21568.561461538462,1.55
2020-01-09,8989.6298828125,59.560001373291016,21548.854098901098,1.55
2020-01-10,8966.6396484375,59.040000915527344,21529.146736263734,1.55
2020-01-13,9070.650390625,58.08000183105469,21470.024648351646,1.55
2020-01-14,9033.419921875,58.22999954223633,21450.317285714285,1.55
2020-01-15,9035.669921875,57.810001373291016,21430.60992307692,1.55
2020-01-16,9125.0,58.52000045776367,21410.90256043956,1.55
2020-01-17,9173.73046875,58.540000915527344,21391.195197802197,1.55
2020-01-21,9166.6298828125,58.34000015258789,21312.365747252745,1.55
2020-01-22,9188.580078125,56.7400016784668,21292.658384615384,1.55
2020-01-23,9216.98046875,55.59000015258789,21272.95102197802,1.55
2020-01-24,9141.4697265625,54.18999862670898,21253.24365934066,1.55
2020-01-27,8952.1796875,53.13999938964844,21194.12157142857,1.55
2020-01-28,9090.9296875,53.47999954223633,21174.414208791208,1.55
2020-01-29,9101.6103515625,53.33000183105469,21154.706846153844,1.55
2020-01-30,9136.08984375,52.13999938964844,21134.999483516483,1.6
2020-01-31,8991.509765625,51.560001373291016,21115.29212087912,1.59
2020-02-03,9126.23046875,50.11000061035156,21056.17003296703,1.5885714285714287
2020-02-04,9334.0595703125,49.61000061035156,21036.46267032967,1.5880952380952382
2020-02-05,9367.48046875,50.75,21016.755307692307,1.5876190476190477
2020-02-06,9445.919921875,50.95000076293945,20997.047945054943,1.5871428571428572
2020-02-07,9401.099609375,50.31999969482422,20977.340582417582,1.5866666666666667
2020-02-10,9516.83984375,49.56999969482422,20918.218494505494,1.5852380952380953
2020-02-11,9517.8603515625,49.93999862670898,20898.51113186813,1.5847619047619048
2020-02-12,9613.2001953125,51.16999816894531,20878.80376923077,1.5842857142857143
2020-02-13,9595.7001953125,51.41999816894531,20859.096406593406,1.5838095238095238
2020-02-14,9623.580078125,52.04999923706055,20839.389043956042,1.5833333333333335
2020-02-18,9629.7998046875,52.04999923706055,20760.559593406593,1.5814285714285714
2020-02-19,9718.73046875,53.290000915527344,20740.85223076923,1.580952380952381
2020-02-20,9627.830078125,53.77999877929688,20721.14486813187,1.5804761904761906
2020-02-21,9446.6904296875,53.380001068115234,20701.437505494505,1.58
2020-02-24,9079.6298828125,51.43000030517578,20642.315417582417,1.58
2020-02-25,8834.8701171875,49.900001525878906,20622.608054945056,1.58
2020-02-26,8873.759765625,48.72999954223633,20602.900692307692,1.58
2020-02-27,8436.669921875,47.09000015258789,20583.19332967033,1.58
2020-02-28,8461.830078125,44.7599983215332,20563.485967032968,1.58
2020-03-02,8877.98046875,46.75,20504.36387912088,1.40125
2020-03-03,8594.490234375,47.18000030517578,20484.656516483516,1.3416666666666668
2020-03-04,8949.2802734375,46.77999877929688,20464.949153846155,1.2820833333333335
2020-03-05,8671.66015625,45.900001525878906,20445.24179120879,1.2225000000000001
2020-03-06,8530.33984375,41.27999877929688,20425.534428571427,1.1629166666666666
2020-03-09,7948.02978515625,31.1299991607666,20366.41234065934,0.9841666666666666
2020-03-10,8372.26953125,34.36000061035156,20346.70497802198,0.9245833333333333
2020-03-11,8006.1201171875,32.97999954223633,20326.997615384615,0.865
2020-03-12,7263.64990234375,31.5,20307.290252747254,0.8054166666666667
2020-03-13,7995.259765625,31.729999542236328,20287.58289010989,0.7458333333333332
2020-03-16,7020.3798828125,28.700000762939453,20228.460802197802,0.5670833333333332
2020-03-17,7473.9501953125,26.950000762939453,20208.753439560438,0.5074999999999998
2020-03-18,7175.18017578125,20.3700008392334,20189.046076923078,0.4479166666666665
2020-03-19,7288.52001953125,25.21999931335449,20169.338714285714,0.3883333333333332
2020-03-20,6994.2900390625,22.43000030517578,20149.631351648353,0.3287499999999999
2020-03-23,7006.919921875,23.36000061035156,20090.509263736265,0.15
2020-03-24,7553.830078125,24.01000022888184,20070.8019010989,0.12
2020-03-25,7469.6201171875,24.489999771118164,20051.094538461537,0.1
2020-03-26,7897.1298828125,22.600000381469727,20031.387175824177,0.1
2020-03-27,7588.3701171875,21.51000022888184,20011.679813186813,0.1
2020-03-30,7889.009765625,20.09000015258789,19952.557725274724,0.09
2020-03-31,7813.5,20.479999542236328,19932.850362637364,0.08
2020-04-01,7486.2900390625,20.309999465942383,19913.143,0.07857142857142857
2020-04-02,7635.66015625,25.31999969482422,19932.203406593406,0.07714285714285714
2020-04-03,7528.10986328125,28.34000015258789,19951.26381318681,0.07571428571428572
2020-04-06,8081.66015625,26.07999992370605,20008.445032967033,0.07142857142857142
2020-04-07,8049.31005859375,23.6299991607666,20027.50543956044,0.07
2020-04-08,8229.5400390625,25.09000015258789,20046.565846153848,0.06857142857142857
2020-04-09,8238.5302734375,22.76000022888184,20065.626252747254,0.06714285714285714
2020-04-13,8332.740234375,22.40999984741211,20141.86787912088,0.06142857142857143
2020-04-14,8692.16015625,20.11000061035156,20160.928285714286,0.06
2020-04-15,8591.9599609375,19.8700008392334,20179.988692307692,0.05857142857142857
2020-04-16,8757.830078125,19.8700008392334,20199.049098901098,0.05714285714285715
2020-04-17,8832.41015625,18.270000457763672,20218.109505494507,0.055714285714285716
2020-04-20,8726.509765625,-37.630001068115234,20275.290725274725,0.051428571428571435
2020-04-21,8403.0,10.010000228881836,20294.35113186813,0.05
2020-04-22,8664.6396484375,13.779999732971191,20313.41153846154,0.05
2020-04-23,8641.5,16.5,20332.471945054946,0.04
2020-04-24,8786.599609375,16.940000534057617,20351.53235164835,0.05
2020-04-27,8837.66015625,12.779999732971191,20408.713571428572,0.04
2020-04-28,8677.599609375,12.34000015258789,20427.773978021978,0.04
2020-04-29,8982.759765625,15.0600004196167,20446.834384615384,0.04
2020-04-30,9000.509765625,18.84000015258789,20465.89479120879,0.05
2020-05-01,8718.1796875,19.780000686645508,20484.9551978022,0.05
2020-05-04,8834.1103515625,20.38999938964844,20542.136417582416,0.05
2020-05-05,8930.6201171875,24.559999465942383,20561.196824175822,0.05
2020-05-06,8984.8603515625,23.989999771118164,20580.25723076923,0.05
2020-05-07,9101.8798828125,23.549999237060547,20599.317637362637,0.05
2020-05-08,9220.349609375,24.739999771118164,20618.378043956043,0.05
2020-05-11,9298.919921875,24.13999938964844,20675.559263736264,0.05
2020-05-12,9112.4501953125,25.780000686645508,20694.61967032967,0.05
2020-05-13,9000.080078125,25.290000915527344,20713.680076923076,0.05
2020-05-14,9094.419921875,27.559999465942383,20732.74048351648,0.05
2020-05-15,9152.6396484375,29.43000030517578,20751.80089010989,0.05
2020-05-18,9331.9296875,31.81999969482422,20808.98210989011,0.05
2020-05-19,9298.5400390625,32.5,20828.042516483518,0.05
2020-05-20,9485.01953125,33.4900016784668,20847.102923076924,0.05
2020-05-21,9377.990234375,33.91999816894531,20866.16332967033,0.05
2020-05-22,9413.990234375,33.25,20885.223736263735,0.05
2020-05-26,9389.98046875,34.349998474121094,20961.465362637362,0.05
2020-05-27,9442.0498046875,32.810001373291016,20980.525769230768,0.05
2020-05-28,9416.7099609375,33.709999084472656,20999.586175824174,0.05
2020-05-29,9555.5302734375,35.4900016784668,21018.646582417583,0.05
2020-06-01,9598.8896484375,35.439998626708984,21075.8278021978,0.053750000000000006
2020-06-02,9657.3095703125,36.810001373291016,21094.88820879121,0.055
2020-06-03,9704.6904296875,37.290000915527344,21113.948615384616,0.05625
2020-06-04,9629.66015625,37.40999984741211,21133.00902197802,0.0575
2020-06-05,9824.3896484375,39.54999923706055,21152.069428571427,0.058750000000000004
2020-06-08,9901.51953125,38.18999862670898,21209.250648351648,0.0625
2020-06-09,9967.169921875,38.93999862670898,21228.311054945054,0.06375
2020-06-10,10094.259765625,39.59999847412109,21247.37146153846,0.065
2020-06-11,9588.48046875,36.34000015258789,21266.43186813187,0.06625
2020-06-12,9663.7802734375,36.2599983215332,21285.492274725275,0.0675
2020-06-15,9776.8896484375,37.119998931884766,21342.673494505492,0.07125000000000001
2020-06-16,9949.3701171875,38.380001068115234,21361.7339010989,0.07250000000000001
2020-06-17,9982.48046875,37.959999084472656,21380.794307692307,0.07375000000000001
2020-06-18,10012.0498046875,38.84000015258789,21399.854714285713,0.07500000000000001
2020-06-19,10008.6396484375,39.75,21418.91512087912,0.07625
2020-06-22,10130.330078125,40.459999084472656,21476.09634065934,0.08
2020-06-23,10209.8203125,40.369998931884766,21495.156747252746,0.08
2020-06-24,10002.7001953125,38.0099983215332,21514.21715384615,0.08
2020-06-25,10101.830078125,38.720001220703125,21533.27756043956,0.08
2020-06-26,9849.3603515625,38.4900016784668,21552.337967032967,0.08
2020-06-29,9961.16015625,39.70000076293945,21609.519186813188,0.08
2020-06-30,10156.849609375,39.27000045776367,21628.579593406594,0.08
2020-07-01,10279.25,39.81999969482422,21647.64,0.08095238095238096
2020-07-02,10341.8896484375,40.650001525878906,21651.736326086957,0.08190476190476191
2020-07-06,10604.0595703125,40.630001068115234,21668.121630434784,0.08571428571428572
2020-07-07,10524.009765625,40.619998931884766,21672.217956521738,0.08666666666666667
2020-07-08,10666.7001953125,40.900001525878906,21676.314282608695,0.08761904761904762
2020-07-09,10754.58984375,39.619998931884766,21680.410608695653,0.08857142857142858
2020-07-10,10836.330078125,40.54999923706055,21684.506934782607,0.08952380952380953
2020-07-13,10602.2099609375,40.09999847412109,21696.79591304348,0.09238095238095238
2020-07-14,10689.51953125,40.290000915527344,21700.892239130433,0.09333333333333334
2020-07-15,10701.6796875,41.20000076293945,21704.98856521739,0.09428571428571429
2020-07-16,10626.4599609375,40.75,21709.08489130435,0.09523809523809525
2020-07-17,10645.2197265625,40.59000015258789,21713.181217391302,0.09619047619047619
2020-07-20,10952.080078125,40.810001373291016,21725.470195652175,0.09904761904761905
2020-07-21,10833.0703125,41.959999084472656,21729.56652173913,0.1
2020-07-22,10870.75,41.900001525878906,21733.662847826086,0.09
2020-07-23,10580.58984375,41.06999969482422,21737.759173913044,0.09
2020-07-24,10483.1298828125,41.290000915527344,21741.855499999998,0.09
2020-07-27,10674.3798828125,41.59999847412109,21754.14447826087,0.1
2020-07-28,10532.5,41.040000915527344,21758.240804347824,0.1
2020-07-29,10662.98046875,41.27000045776367,21762.337130434782,0.1
2020-07-30,10715.509765625,39.91999816894531,21766.43345652174,0.1
2020-07-31,10905.8798828125,40.27000045776367,21770.529782608697,0.1
2020-08-03,11055.080078125,41.0099983215332,21782.818760869566,0.09857142857142857
2020-08-04,11096.5400390625,41.70000076293945,21786.91508695652,0.0980952380952381
2020-08-05,11125.4404296875,42.18999862670898,21791.011413043478,0.09761904761904762
2020-08-06,11267.080078125,41.95000076293945,21795.107739130435,0.09714285714285714
2020-08-07,11139.3896484375,41.220001220703125,21799.204065217393,0.09666666666666666
2020-08-10,11085.169921875,41.93999862670898,21811.493043478262,0.09523809523809523
2020-08-11,10876.080078125,41.61000061035156,21815.589369565216,0.09476190476190477
2020-08-12,11157.7197265625,42.66999816894531,21819.685695652173,0.09428571428571429
2020-08-13,11178.3701171875,42.2400016784668,21823.78202173913,0.09380952380952381
2020-08-14,11164.4501953125,42.0099983215332,21827.87834782609,0.09333333333333334
2020-08-17,11288.5703125,42.88999938964844,21840.167326086957,0.0919047619047619
2020-08-18,11399.0302734375,42.88999938964844,21844.26365217391,0.09142857142857143
2020-08-19,11318.6396484375,42.93000030517578,21848.35997826087,0.09095238095238095
2020-08-20,11477.0498046875,42.58000183105469,21852.456304347827,0.09047619047619047
2020-08-21,11555.16015625,42.34000015258789,21856.552630434784,0.09
2020-08-24,11626.169921875,42.619998931884766,21868.841608695653,0.09
2020-08-25,11721.8095703125,43.34999847412109,21872.937934782607,0.09
2020-08-26,11971.9404296875,43.38999938964844,21877.034260869565,0.09
2020-08-27,11926.16015625,43.040000915527344,21881.130586956522,0.08
2020-08-28,11995.849609375,42.970001220703125,21885.22691304348,0.09
2020-08-31,12110.7001953125,42.61000061035156,21897.51589130435,0.09
2020-09-01,12292.8603515625,42.7599983215332,21901.612217391303,0.09
2020-09-02,12420.5400390625,41.5099983215332,21905.70854347826,0.09
2020-09-03,11771.3701171875,41.369998931884766,21909.804869565218,0.09
2020-09-04,11622.1298828125,39.77000045776367,21913.901195652175,0.09
2020-09-08,11068.259765625,36.7599983215332,21930.286500000002,0.09
2020-09-09,11395.849609375,38.04999923706055,21934.382826086956,0.09
2020-09-10,11154.1201171875,37.29999923706055,21938.479152173913,0.09
2020-09-11,11087.400390625,37.33000183105469,21942.57547826087,0.09
2020-09-14,11277.759765625,37.2599983215332,21954.86445652174,0.09
2020-09-15,11438.8701171875,38.27999877929688,21958.960782608698,0.09
2020-09-16,11247.599609375,40.15999984741211,21963.05710869565,0.09
2020-09-17,11080.9501953125,40.970001220703125,21967.15343478261,0.09
2020-09-18,10936.98046875,41.11000061035156,21971.249760869567,0.09
2020-09-21,10980.2197265625,39.310001373291016,21983.538739130436,0.09
