Date,nasdaq100_price,gdp,rate,crude_price
22/03/2004,1381.390015,1.14564E+13,1.01,37.11000061
23/03/2004,1370.040039,1.14564E+13,0.99,37.45000076
24/03/2004,1381.859985,1.14564E+13,0.99,37.00999832
25/03/2004,1425.859985,1.14564E+13,1.02,35.50999832
26/03/2004,1415.390015,1.14564E+13,1,35.72999954
29/03/2004,1442.310059,1.14564E+13,1,35.45000076
30/03/2004,1445.25,1.14564E+13,0.98,36.25
31/03/2004,1438.410034,1.14564E+13,1.05,35.75999832
01/04/2004,1453.219971,1.14564E+13,1.05,34.27000046
02/04/2004,1490.300049,1.14564E+13,1.05,34.38999939
05/04/2004,1508.369995,1.14564E+13,1.05,34.38000107
06/04/2004,1493.579956,1.14564E+13,1.05,34.97000122
07/04/2004,1481.959961,1.14564E+13,1.05,36.15000153
08/04/2004,1485.51001,1.14564E+13,1.05,37.13999939
12/04/2004,1495.930054,1.14564E+13,1.05,37.84000015
13/04/2004,1472.880005,1.14564E+13,1.05,37.20999908
14/04/2004,1475.660034,1.14564E+13,1.05,36.72000122
15/04/2004,1459.449951,1.14564E+13,1.05,37.56999969
16/04/2004,1449.060059,1.14564E+13,1.05,37.74000168
19/04/2004,1473.47998,1.14564E+13,1.05,37.41999817
20/04/2004,1436.900024,1.14564E+13,1.05,37.59999847
21/04/2004,1451.01001,1.14564E+13,0.99,35.72999954
22/04/2004,1485.5,1.14564E+13,1,36.70999908
23/04/2004,1497.01001,1.14564E+13,0.99,36.45999908
26/04/2004,1480.530029,1.14564E+13,1.01,36.97000122
27/04/2004,1479.469971,1.14564E+13,0.99,37.52999878
28/04/2004,1453.030029,1.14564E+13,1.01,37.45999908
29/04/2004,1431.359985,1.14564E+13,1.03,37.31000137
30/04/2004,1401.359985,1.14564E+13,1.03,37.38000107
03/05/2004,1415.290039,1.14564E+13,1.03,38.20999908
04/05/2004,1422.109985,1.14564E+13,1.03,38.97999954
05/05/2004,1428.420044,1.14564E+13,1.03,39.56999969
06/05/2004,1415.599976,1.14564E+13,1.03,39.36999893
07/05/2004,1406.189941,1.14564E+13,1.03,39.93000031
10/05/2004,1397.099976,1.14564E+13,1.03,38.93000031
11/05/2004,1421.890015,1.14564E+13,1.03,40.06000137
12/05/2004,1414.829956,1.14564E+13,1.03,40.77000046
13/05/2004,1417.089966,1.14564E+13,1.03,41.08000183
14/05/2004,1399.849976,1.14564E+13,1.03,41.38000107
17/05/2004,1379.900024,1.14564E+13,1.03,41.54999924
18/05/2004,1397.469971,1.14564E+13,1.03,40.54000092
19/05/2004,1396.339966,1.14564E+13,1.03,41.5
20/05/2004,1396.869995,1.14564E+13,1.03,40.91999817
21/05/2004,1408.170044,1.14564E+13,0.99,39.93000031
24/05/2004,1413.969971,1.14564E+13,1,41.72000122
25/05/2004,1447.719971,1.14564E+13,1,41.13999939
26/05/2004,1453.869995,1.14564E+13,0.99,40.70000076
27/05/2004,1463.109985,1.14564E+13,1,39.43999863
28/05/2004,1466.219971,1.14564E+13,1.02,39.88000107
01/06/2004,1468.540039,1.14564E+13,1.02,42.33000183
02/06/2004,1464.219971,1.14564E+13,1.02,39.95999908
03/06/2004,1445.209961,1.14564E+13,1.02,39.27999878
04/06/2004,1455.040039,1.14564E+13,1.02,38.49000168
07/06/2004,1491.449951,1.14564E+13,1.02,38.65999985
08/06/2004,1495.969971,1.14564E+13,1.02,37.27999878
09/06/2004,1469.5,1.14564E+13,1.02,37.54000092
10/06/2004,1481.27002,1.14564E+13,1.02,38.45000076
14/06/2004,1458.640015,1.14564E+13,1.02,37.59000015
15/06/2004,1479.199951,1.14564E+13,1.02,37.18999863
16/06/2004,1479.98999,1.14564E+13,1.02,37.31999969
17/06/2004,1464.030029,1.14564E+13,1.02,38.45999908
18/06/2004,1464.650024,1.14564E+13,1.02,38.75
21/06/2004,1453.22998,1.14564E+13,1,37.63000107
22/06/2004,1474.869995,1.14564E+13,1,38.11000061
23/06/2004,1493.52002,1.14564E+13,1.02,37.56999969
24/06/2004,1488.310059,1.14564E+13,1.03,37.93000031
25/06/2004,1498.380005,1.14564E+13,1.05,37.54999924
28/06/2004,1493.069946,1.14564E+13,1.09,36.24000168
29/06/2004,1505.650024,1.14564E+13,1.13,35.65999985
30/06/2004,1516.640015,1.14564E+13,1.38,37.04999924
01/07/2004,1489.569946,1.14564E+13,1.38,38.74000168
02/07/2004,1481.189941,1.14564E+13,1.38,38.38999939
06/07/2004,1445.709961,1.14564E+13,1.38,39.65000153
07/07/2004,1452.48999,1.14564E+13,1.38,39.08000183
08/07/2004,1431.130005,1.14564E+13,1.38,40.33000183
09/07/2004,1440,1.14564E+13,1.38,39.95999908
12/07/2004,1432.109985,1.14564E+13,1.38,39.5
13/07/2004,1428.680054,1.14564E+13,1.38,39.43999863
14/07/2004,1416.050049,1.14564E+13,1.38,40.97000122
15/07/2004,1415.920044,1.14564E+13,1.38,40.77000046
16/07/2004,1392.170044,1.14564E+13,1.38,41.25
19/07/2004,1396.77002,1.14564E+13,1.38,41.63999939
20/07/2004,1421.069946,1.14564E+13,1.38,40.86000061
21/07/2004,1386.569946,1.14564E+13,1.25,40.58000183
22/07/2004,1408.51001,1.14564E+13,1.26,41.36000061
23/07/2004,1375.47998,1.14564E+13,1.25,41.70999908
26/07/2004,1368.400024,1.14564E+13,1.27,41.43999863
27/07/2004,1391.5,1.14564E+13,1.27,41.84000015
28/07/2004,1383.75,1.14564E+13,1.29,42.90000153
29/07/2004,1398.550049,1.14564E+13,1.3,42.75
30/07/2004,1400.390015,1.14564E+13,1.29,43.79999924
02/08/2004,1406.329956,1.14564E+13,1.29,43.81999969
03/08/2004,1379.140015,1.14564E+13,1.29,44.15000153
04/08/2004,1379.209961,1.14564E+13,1.29,42.83000183
05/08/2004,1353.439941,1.14564E+13,1.29,44.40999985
06/08/2004,1315.300049,1.14564E+13,1.29,43.95000076
09/08/2004,1318.829956,1.14564E+13,1.29,44.84000015
10/08/2004,1346.709961,1.14564E+13,1.29,44.52000046
11/08/2004,1324.650024,1.14564E+13,1.29,44.79999924
12/08/2004,1304.430054,1.14564E+13,1.29,45.5
13/08/2004,1307.819946,1.14564E+13,1.29,46.58000183
16/08/2004,1326.839966,1.14564E+13,1.29,46.04999924
17/08/2004,1335.719971,1.14564E+13,1.29,46.75
18/08/2004,1363.72998,1.14564E+13,1.29,47.27000046
19/08/2004,1353.23999,1.14564E+13,1.29,48.70000076
20/08/2004,1366.72998,1.14564E+13,1.29,47.86000061
23/08/2004,1370.900024,1.14564E+13,1.51,46.04999924
24/08/2004,1369.780029,1.14564E+13,1.51,45.20999908
25/08/2004,1389.170044,1.14564E+13,1.55,43.47000122
26/08/2004,1383.97998,1.14564E+13,1.55,43.09999847
27/08/2004,1388.560059,1.14564E+13,1.52,43.18000031
30/08/2004,1367.939941,1.14564E+13,1.54,42.27999878
31/08/2004,1368.680054,1.14564E+13,1.55,42.11999893
01/09/2004,1377.959961,1.14564E+13,1.55,44
02/09/2004,1398.339966,1.14564E+13,1.55,44.06000137
03/09/2004,1371.819946,1.14564E+13,1.55,43.99000168
07/09/2004,1381.839966,1.14564E+13,1.55,43.31000137
08/09/2004,1376.77002,1.14564E+13,1.55,42.77000046
09/09/2004,1391.530029,1.14564E+13,1.55,44.61000061
10/09/2004,1413,1.14564E+13,1.55,42.81000137
13/09/2004,1427.339966,1.14564E+13,1.55,43.86999893
14/09/2004,1434.369995,1.14564E+13,1.55,44.38999939
15/09/2004,1415.300049,1.14564E+13,1.55,43.58000183
16/09/2004,1417.969971,1.14564E+13,1.55,43.88000107
17/09/2004,1426.300049,1.14564E+13,1.55,45.59000015
20/09/2004,1424.719971,1.14564E+13,1.55,46.34999847
21/09/2004,1435.910034,1.14564E+13,1.7,47.09999847
22/09/2004,1404.219971,1.14564E+13,1.78,48.34999847
23/09/2004,1405.77002,1.14564E+13,1.8,48.45999908
24/09/2004,1399.050049,1.14564E+13,1.76,48.88000107
27/09/2004,1385.550049,1.14564E+13,1.76,49.63999939
28/09/2004,1389.699951,1.14564E+13,1.72,49.90000153
29/09/2004,1410.859985,1.14564E+13,1.76,49.50999832
30/09/2004,1412.73999,1.14564E+13,1.94,49.63999939
01/10/2004,1452.939941,1.14564E+13,1.94,50.11999893
04/10/2004,1459.01001,1.14564E+13,1.94,49.90999985
05/10/2004,1461.76001,1.14564E+13,1.94,51.09000015
06/10/2004,1474.359985,1.14564E+13,1.94,52.02000046
07/10/2004,1455.77002,1.14564E+13,1.94,52.66999817
08/10/2004,1430.959961,1.14564E+13,1.94,53.31000137
11/10/2004,1437.72998,1.14564E+13,1.94,53.63999939
12/10/2004,1435,1.14564E+13,1.94,52.50999832
13/10/2004,1434.459961,1.14564E+13,1.94,53.63999939
14/10/2004,1425.209961,1.14564E+13,1.94,54.75999832
15/10/2004,1430.97998,1.14564E+13,1.94,54.93000031
18/10/2004,1457.310059,1.14564E+13,1.94,53.66999817
19/10/2004,1443.800049,1.14564E+13,1.94,53.29000092
20/10/2004,1452.26001,1.14564E+13,1.94,54.91999817
21/10/2004,1474.790039,1.14564E+13,1.76,54.47000122
22/10/2004,1438.25,1.14564E+13,1.72,55.16999817
25/10/2004,1432.569946,1.14564E+13,1.76,54.54000092
26/10/2004,1442.140015,1.14564E+13,1.72,55.16999817
27/10/2004,1480.030029,1.14564E+13,1.77,52.45999908
28/10/2004,1487.119995,1.14564E+13,1.79,50.91999817
29/10/2004,1486.719971,1.14564E+13,1.79,51.75999832
01/11/2004,1488.790039,1.14564E+13,1.79,50.13000107
02/11/2004,1494.829956,1.14564E+13,1.79,49.61999893
03/11/2004,1503.890015,1.14564E+13,1.79,50.88000107
04/11/2004,1516.199951,1.14564E+13,1.79,48.81999969
05/11/2004,1525.23999,1.14564E+13,1.79,49.61000061
08/11/2004,1527.130005,1.14564E+13,1.79,49.09000015
09/11/2004,1527,1.14564E+13,1.79,47.36999893
10/11/2004,1517.060059,1.14564E+13,1.79,48.86000061
11/11/2004,1541.699951,1.14564E+13,1.79,47.41999817
12/11/2004,1558.410034,1.14564E+13,1.79,47.31999969
15/11/2004,1560.959961,1.14564E+13,1.79,46.86999893
16/11/2004,1548.530029,1.14564E+13,1.79,46.11000061
17/11/2004,1571.119995,1.14564E+13,1.79,46.84000015
18/11/2004,1580.810059,1.14564E+13,1.79,46.22000122
19/11/2004,1552.109985,1.14564E+13,1.79,48.43999863
22/11/2004,1568.280029,1.14564E+13,2.01,48.63999939
23/11/2004,1562.599976,1.14564E+13,2,48.93999863
24/11/2004,1582.550049,1.14564E+13,2.02,49.43999863
26/11/2004,1578.26001,1.14564E+13,2.01,49.43999863
29/11/2004,1580.439941,1.14564E+13,2.03,49.75999832
30/11/2004,1571.5,1.14564E+13,2.02,49.13000107
01/12/2004,1607.150024,1.14564E+13,2.02,45.49000168
02/12/2004,1613.150024,1.14564E+13,2.02,43.25
03/12/2004,1614.400024,1.14564E+13,2.02,42.54000092
06/12/2004,1619.589966,1.14564E+13,2.02,42.97999954
07/12/2004,1589.329956,1.14564E+13,2.02,41.45999908
08/12/2004,1601.910034,1.14564E+13,2.02,41.93999863
09/12/2004,1609.790039,1.14564E+13,2.02,42.52999878
10/12/2004,1605.160034,1.14564E+13,2.02,40.70999908
13/12/2004,1621.160034,1.14564E+13,2.02,41.00999832
14/12/2004,1627.459961,1.14564E+13,2.02,41.81999969
15/12/2004,1623.630005,1.14564E+13,2.02,44.18999863
16/12/2004,1607.619995,1.14564E+13,2.02,44.18000031
17/12/2004,1596.609985,1.14564E+13,2.02,46.27999878
20/12/2004,1591.969971,1.14564E+13,2.02,45.63999939
21/12/2004,1609.26001,1.14564E+13,2.24,45.75999832
22/12/2004,1613.569946,1.14564E+13,2.25,44.24000168
23/12/2004,1613.77002,1.14564E+13,2.34,44.18000031
27/12/2004,1607.589966,1.14564E+13,2.24,41.31999969
28/12/2004,1624.189941,1.14564E+13,2.24,41.77000046
29/12/2004,1624.949951,1.14564E+13,2.23,43.63999939
30/12/2004,1623.76001,1.14564E+13,2.24,43.45000076
31/12/2004,1621.119995,1.22172E+13,1.97,43.45000076
03/01/2005,1603.51001,1.22172E+13,1.97,42.11999893
04/01/2005,1571.829956,1.22172E+13,1.97,43.90999985
05/01/2005,1563.76001,1.22172E+13,1.97,43.38999939
06/01/2005,1557.52002,1.22172E+13,1.97,45.56000137
07/01/2005,1564.810059,1.22172E+13,1.97,45.43000031
10/01/2005,1564.920044,1.22172E+13,1.97,45.33000183
11/01/2005,1553.400024,1.22172E+13,1.97,45.68000031
12/01/2005,1565.780029,1.22172E+13,1.97,46.36999893
13/01/2005,1545.180054,1.22172E+13,1.97,48.04000092
14/01/2005,1561.109985,1.22172E+13,1.97,48.38000107
18/01/2005,1573.48999,1.22172E+13,1.97,48.38000107
19/01/2005,1545.650024,1.22172E+13,1.97,47.54999924
20/01/2005,1514.560059,1.22172E+13,1.97,46.90999985
21/01/2005,1503.640015,1.22172E+13,2.26,48.52999878
24/01/2005,1480.660034,1.22172E+13,2.26,48.81000137
25/01/2005,1490.569946,1.22172E+13,2.29,49.63999939
26/01/2005,1509.01001,1.22172E+13,2.33,48.77999878
27/01/2005,1507.550049,1.22172E+13,2.39,48.84000015
28/01/2005,1499.459961,1.22172E+13,2.48,47.18000031
31/01/2005,1519.630005,1.22172E+13,2.5,48.20000076
01/02/2005,1523.660034,1.22172E+13,2.5,47.11999893
02/02/2005,1525.099976,1.22172E+13,2.5,46.68999863
03/02/2005,1508.23999,1.22172E+13,2.5,46.45000076
04/02/2005,1534.48999,1.22172E+13,2.5,46.47999954
07/02/2005,1529.050049,1.22172E+13,2.5,45.27999878
08/02/2005,1532.689941,1.22172E+13,2.5,45.40000153
09/02/2005,1506.810059,1.22172E+13,2.5,45.45999908
10/02/2005,1506.829956,1.22172E+13,2.5,47.09999847
11/02/2005,1530.51001,1.22172E+13,2.5,47.15999985
14/02/2005,1538.209961,1.22172E+13,2.5,47.43999863
15/02/2005,1547.300049,1.22172E+13,2.5,47.25999832
16/02/2005,1542.410034,1.22172E+13,2.5,48.33000183
17/02/2005,1519.290039,1.22172E+13,2.5,47.54000092
18/02/2005,1515.400024,1.22172E+13,2.5,48.34999847
22/02/2005,1494.069946,1.22172E+13,2.57,51.15000153
23/02/2005,1497.089966,1.22172E+13,2.53,51.16999817
24/02/2005,1517.709961,1.22172E+13,2.55,51.38999939
25/02/2005,1526.900024,1.22172E+13,2.54,51.49000168
28/02/2005,1511.02002,1.22172E+13,2.52,51.75
01/03/2005,1527.25,1.22172E+13,2.52,51.68000031
02/03/2005,1525.280029,1.22172E+13,2.52,53.04999924
03/03/2005,1511.890015,1.22172E+13,2.52,53.56999969
04/03/2005,1520.579956,1.22172E+13,2.52,53.77999878
07/03/2005,1545.199951,1.22172E+13,2.52,53.88999939
08/03/2005,1528.650024,1.22172E+13,2.52,54.59000015
09/03/2005,1521.97998,1.22172E+13,2.52,54.77000046
10/03/2005,1524.380005,1.22172E+13,2.52,53.54000092
11/03/2005,1505.640015,1.22172E+13,2.52,54.43000031
14/03/2005,1515.089966,1.22172E+13,2.52,54.95000076
15/03/2005,1502.060059,1.22172E+13,2.52,55.04999924
16/03/2005,1486.22998,1.22172E+13,2.52,56.45999908
17/03/2005,1487.630005,1.22172E+13,2.52,56.40000153
18/03/2005,1484.400024,1.22172E+13,2.52,56.72000122
21/03/2005,1484.449951,1.22172E+13,2.71,56.61999893
22/03/2005,1465.089966,1.22172E+13,2.72,56.02999878
23/03/2005,1471.77002,1.22172E+13,2.73,53.81000137
24/03/2005,1469.939941,1.22172E+13,2.75,54.84000015
28/03/2005,1472.709961,1.22172E+13,2.79,54.04999924
29/03/2005,1464.339966,1.22172E+13,2.72,54.22999954
30/03/2005,1491.73999,1.22172E+13,2.74,53.99000168
31/03/2005,1482.530029,1.22172E+13,2.96,55.40000153
01/04/2005,1469.349976,1.22172E+13,2.96,57.27000046
04/04/2005,1476.719971,1.22172E+13,2.96,57.00999832
05/04/2005,1483.75,1.22172E+13,2.96,56.04000092
06/04/2005,1480.670044,1.22172E+13,2.96,55.84999847
07/04/2005,1499.709961,1.22172E+13,2.96,54.11000061
08/04/2005,1485.599976,1.22172E+13,2.96,53.31999969
11/04/2005,1478.550049,1.22172E+13,2.96,53.70999908
12/04/2005,1489.160034,1.22172E+13,2.96,51.86000061
13/04/2005,1461.680054,1.22172E+13,2.96,50.22000122
14/04/2005,1441.130005,1.22172E+13,2.96,51.13000107
15/04/2005,1408.589966,1.22172E+13,2.96,50.49000168
18/04/2005,1409.97998,1.22172E+13,2.96,50.36999893
19/04/2005,1420.800049,1.22172E+13,2.96,52.29000092
20/04/2005,1406.849976,1.22172E+13,2.96,52.43999863
21/04/2005,1447.369995,1.22172E+13,2.75,54.20000076
22/04/2005,1421.209961,1.22172E+13,2.74,55.38999939
25/04/2005,1437.310059,1.22172E+13,2.82,54.56999969
26/04/2005,1420.430054,1.22172E+13,2.78,54.20000076
27/04/2005,1423.76001,1.22172E+13,2.63,51.61000061
28/04/2005,1409.290039,1.22172E+13,2.89,51.77000046
29/04/2005,1420.790039,1.22172E+13,2.97,49.72000122
02/05/2005,1423.709961,1.22172E+13,2.97,50.91999817
03/05/2005,1427.609985,1.22172E+13,2.97,49.5
04/05/2005,1452.199951,1.22172E+13,2.97,50.13000107
05/05/2005,1450.160034,1.22172E+13,2.97,50.83000183
06/05/2005,1456,1.22172E+13,2.97,50.95999908
09/05/2005,1463.380005,1.22172E+13,2.97,52.02999878
10/05/2005,1450.359985,1.22172E+13,2.97,52.06999969
11/05/2005,1459.550049,1.22172E+13,2.97,50.45000076
12/05/2005,1454.790039,1.22172E+13,2.97,48.54000092
13/05/2005,1470.630005,1.22172E+13,2.97,48.66999817
16/05/2005,1480.680054,1.22172E+13,2.97,48.61000061
17/05/2005,1490.140015,1.22172E+13,2.97,48.97000122
18/05/2005,1509.26001,1.22172E+13,2.97,47.25
19/05/2005,1521.430054,1.22172E+13,2.97,46.91999817
20/05/2005,1528.060059,1.22172E+13,2.97,46.79999924
23/05/2005,1535.219971,1.22172E+13,3.01,49.15999985
24/05/2005,1540.469971,1.22172E+13,2.99,49.66999817
25/05/2005,1532.709961,1.22172E+13,3.01,50.97999954
26/05/2005,1548.800049,1.22172E+13,3.01,51.00999832
27/05/2005,1549.800049,1.22172E+13,3.01,51.84999847
31/05/2005,1542.630005,1.22172E+13,3.09,51.97000122
01/06/2005,1559.5,1.22172E+13,3.09,54.59999847
02/06/2005,1568.959961,1.22172E+13,3.09,53.63000107
03/06/2005,1544.47998,1.22172E+13,3.09,55.02999878
06/06/2005,1545.27002,1.22172E+13,3.09,54.49000168
07/06/2005,1531.119995,1.22172E+13,3.09,53.75999832
08/06/2005,1527.680054,1.22172E+13,3.09,52.54000092
09/06/2005,1539.459961,1.22172E+13,3.09,54.27999878
10/06/2005,1521.02002,1.22172E+13,3.09,53.54000092
13/06/2005,1529.130005,1.22172E+13,3.09,55.61999893
14/06/2005,1524.420044,1.22172E+13,3.09,55
15/06/2005,1529.48999,1.22172E+13,3.09,55.56999969
16/06/2005,1537.420044,1.22172E+13,3.09,56.58000183
17/06/2005,1538.130005,1.22172E+13,3.09,58.47000122
20/06/2005,1537.310059,1.22172E+13,3.09,59.36999893
21/06/2005,1536.47998,1.22172E+13,2.96,58.90000153
22/06/2005,1534.359985,1.22172E+13,2.93,58.09000015
23/06/2005,1515.949951,1.22172E+13,3.05,59.41999817
24/06/2005,1500.180054,1.22172E+13,3.07,59.84000015
27/06/2005,1493.75,1.22172E+13,3.17,60.54000092
28/06/2005,1508.609985,1.22172E+13,3.17,58.20000076
29/06/2005,1504.109985,1.22172E+13,3.2,57.25999832
30/06/2005,1493.52002,1.22172E+13,3.35,56.5
01/07/2005,1490.530029,1.22172E+13,3.35,58.75
05/07/2005,1506.349976,1.22172E+13,3.35,59.59000015
06/07/2005,1498.050049,1.22172E+13,3.35,61.27999878
07/07/2005,1503.780029,1.22172E+13,3.35,60.72999954
08/07/2005,1533.27002,1.22172E+13,3.35,59.63000107
11/07/2005,1547.660034,1.22172E+13,3.35,58.91999817
12/07/2005,1555.589966,1.22172E+13,3.35,60.61999893
13/07/2005,1557.619995,1.22172E+13,3.35,60.00999832
14/07/2005,1573.439941,1.22172E+13,3.35,57.79999924
15/07/2005,1577.819946,1.22172E+13,3.35,58.09000015
18/07/2005,1570.089966,1.22172E+13,3.35,57.31999969
19/07/2005,1590.48999,1.22172E+13,3.35,57.45999908
20/07/2005,1602.75,1.22172E+13,3.35,56.72000122
21/07/2005,1601.890015,1.22172E+13,3.27,57.13000107
22/07/2005,1600.76001,1.22172E+13,3.25,58.65000153
25/07/2005,1593.569946,1.22172E+13,3.28,59
26/07/2005,1598.930054,1.22172E+13,3.25,59.20000076
27/07/2005,1611.949951,1.22172E+13,3.27,59.11000061
28/07/2005,1618.640015,1.22172E+13,3.27,59.93999863
29/07/2005,1605.140015,1.22172E+13,3.31,60.56999969
01/08/2005,1610.109985,1.22172E+13,3.31,61.56999969
02/08/2005,1627.01001,1.22172E+13,3.31,61.88999939
03/08/2005,1627.189941,1.22172E+13,3.31,60.86000061
04/08/2005,1608.73999,1.22172E+13,3.31,61.38000107
05/08/2005,1601.589966,1.22172E+13,3.31,62.31000137
08/08/2005,1589.969971,1.22172E+13,3.31,63.93999863
09/08/2005,1601.140015,1.22172E+13,3.31,63.06999969
10/08/2005,1585.709961,1.22172E+13,3.31,64.90000153
11/08/2005,1600.650024,1.22172E+13,3.31,65.80000305
12/08/2005,1591.75,1.22172E+13,3.31,66.86000061
15/08/2005,1600.709961,1.22172E+13,3.31,66.26999664
16/08/2005,1574.01001,1.22172E+13,3.31,66.08000183
17/08/2005,1582.290039,1.22172E+13,3.31,63.25
18/08/2005,1575.76001,1.22172E+13,3.31,63.27000046
19/08/2005,1573.719971,1.22172E+13,3.31,65.34999847
22/08/2005,1575.589966,1.22172E+13,3.51,65.44999695
23/08/2005,1571.300049,1.22172E+13,3.49,65.70999908
24/08/2005,1561.709961,1.22172E+13,3.5,67.31999969
25/08/2005,1565.880005,1.22172E+13,3.55,67.48999786
26/08/2005,1558.839966,1.22172E+13,3.54,66.12999725
29/08/2005,1571.52002,1.22172E+13,3.54,67.19999695
30/08/2005,1565.72998,1.22172E+13,3.52,69.80999756
31/08/2005,1581.709961,1.22172E+13,3.63,68.94000244
01/09/2005,1577.25,1.22172E+13,3.63,69.47000122
02/09/2005,1573.119995,1.22172E+13,3.63,67.56999969
06/09/2005,1597.27002,1.22172E+13,3.63,65.95999908
07/09/2005,1599.859985,1.22172E+13,3.63,64.37000275
08/09/2005,1597.680054,1.22172E+13,3.63,64.48999786
09/09/2005,1607.829956,1.22172E+13,3.63,64.08000183
12/09/2005,1612.199951,1.22172E+13,3.63,63.33000183
13/09/2005,1607.380005,1.22172E+13,3.63,63.11000061
14/09/2005,1589.630005,1.22172E+13,3.63,65.08999634
15/09/2005,1588.550049,1.22172E+13,3.63,64.75
16/09/2005,1599.439941,1.22172E+13,3.63,63
19/09/2005,1586.050049,1.22172E+13,3.63,67.38999939
20/09/2005,1578.199951,1.22172E+13,3.63,66.23000336
21/09/2005,1561.839966,1.22172E+13,3.72,66.80000305
22/09/2005,1567.359985,1.22172E+13,3.77,66.5
23/09/2005,1571.75,1.22172E+13,3.76,64.19000244
26/09/2005,1572.859985,1.22172E+13,3.83,65.81999969
27/09/2005,1568.839966,1.22172E+13,3.73,65.06999969
28/09/2005,1568.810059,1.22172E+13,3.76,66.34999847
29/09/2005,1589.930054,1.22172E+13,3.82,66.79000092
30/09/2005,1601.660034,1.22172E+13,3.93,66.23999786
03/10/2005,1605.589966,1.22172E+13,3.93,65.47000122
04/10/2005,1595.540039,1.22172E+13,3.93,63.90000153
05/10/2005,1571.52002,1.22172E+13,3.93,62.79000092
06/10/2005,1552.939941,1.22172E+13,3.93,61.36000061
07/10/2005,1555.920044,1.22172E+13,3.93,61.84000015
10/10/2005,1546.98999,1.22172E+13,3.93,61.79999924
11/10/2005,1539.310059,1.22172E+13,3.93,63.52999878
12/10/2005,1521.189941,1.22172E+13,3.93,64.12000275
13/10/2005,1533.800049,1.22172E+13,3.93,63.08000183
14/10/2005,1544.290039,1.22172E+13,3.93,62.63000107
17/10/2005,1549.880005,1.22172E+13,3.93,64.36000061
18/10/2005,1538.430054,1.22172E+13,3.93,63.20000076
19/10/2005,1569.609985,1.22172E+13,3.93,62.40999985
20/10/2005,1555.589966,1.22172E+13,3.93,61.02999878
21/10/2005,1565.119995,1.22172E+13,3.76,60.63000107
24/10/2005,1590.650024,1.22172E+13,3.76,60.31999969
25/10/2005,1585.819946,1.22172E+13,3.74,62.43999863
26/10/2005,1575.140015,1.22172E+13,3.75,60.65999985
27/10/2005,1543.380005,1.22172E+13,3.85,61.09000015
28/10/2005,1557.109985,1.22172E+13,3.9,61.22000122
31/10/2005,1579.180054,1.22172E+13,4.02,59.75999832
01/11/2005,1576.52002,1.22172E+13,4.02,59.84999847
02/11/2005,1597.290039,1.22172E+13,4.02,59.75
03/11/2005,1619.670044,1.22172E+13,4.02,61.77999878
04/11/2005,1628.030029,1.22172E+13,4.02,60.58000183
07/11/2005,1629.27002,1.22172E+13,4.02,59.47000122
08/11/2005,1628.400024,1.22172E+13,4.02,59.70999908
09/11/2005,1630.209961,1.22172E+13,4.02,58.93000031
10/11/2005,1650.930054,1.22172E+13,4.02,57.79999924
11/11/2005,1653.359985,1.22172E+13,4.02,57.52999878
14/11/2005,1651.900024,1.22172E+13,4.02,57.68999863
15/11/2005,1644.310059,1.22172E+13,4.02,56.97999954
16/11/2005,1651.449951,1.22172E+13,4.02,57.88000107
17/11/2005,1676.390015,1.22172E+13,4.02,56.33000183
18/11/2005,1679.849976,1.22172E+13,4.02,56.13999939
21/11/2005,1686.22998,1.22172E+13,4.03,57.70000076
22/11/2005,1694.140015,1.22172E+13,3.99,58.84000015
23/11/2005,1696.77002,1.22172E+13,4.01,58.70999908
25/11/2005,1701.050049,1.22172E+13,4.03,58.70999908
28/11/2005,1684.390015,1.22172E+13,4.01,57.36000061
29/11/2005,1676.839966,1.22172E+13,3.99,56.5
30/11/2005,1672.560059,1.22172E+13,4.03,57.31999969
01/12/2005,1704.280029,1.22172E+13,4.03,58.47000122
02/12/2005,1709.099976,1.22172E+13,4.03,59.31999969
05/12/2005,1694.77002,1.22172E+13,4.03,59.90999985
06/12/2005,1701.349976,1.22172E+13,4.03,59.93999863
07/12/2005,1697.040039,1.22172E+13,4.03,59.20999908
08/12/2005,1685.589966,1.22172E+13,4.03,60.65999985
09/12/2005,1692.619995,1.22172E+13,4.03,59.38999939
12/12/2005,1698.349976,1.22172E+13,4.03,61.29999924
13/12/2005,1705.77002,1.22172E+13,4.03,61.36999893
14/12/2005,1698.97998,1.22172E+13,4.03,60.84999847
15/12/2005,1701.699951,1.22172E+13,4.03,59.99000168
16/12/2005,1688.680054,1.22172E+13,4.03,58.06000137
19/12/2005,1664.359985,1.22172E+13,4.03,57.33000183
20/12/2005,1665.069946,1.22172E+13,4.03,57.97999954
21/12/2005,1670.609985,1.22172E+13,4.08,58.56000137
22/12/2005,1683.349976,1.22172E+13,4.25,58.27999878
23/12/2005,1682.920044,1.22172E+13,4.21,58.43000031
27/12/2005,1668.369995,1.22172E+13,4.26,58.15999985
28/12/2005,1667.099976,1.22172E+13,4.19,59.81999969
29/12/2005,1655.359985,1.22172E+13,4.18,60.31999969
30/12/2005,1645.199951,1.22172E+13,4.09,61.04000092
03/01/2006,1679.930054,1.22172E+13,4.09,63.13999939
04/01/2006,1695.829956,1.22172E+13,4.09,63.41999817
05/01/2006,1705.290039,1.22172E+13,4.09,62.79000092
06/01/2006,1734.98999,1.22172E+13,4.09,64.20999908
